Source,Target,Label,Weight
Peter Idley,John Lydgate,BodLauMis416;BodDig181,2
Peter Idley,Peter Idley,BodLauMis416,1
Peter Idley,Thomas Brampton,CamMagPep2030,1
Peter Idley,Thomas Hoccleve,BodDig181,1
Peter Idley,Unknown,BodLauMis416;BodDig181;TCD160;CULEe437,4
Peter Langtoft,Hendyng,CULGg11,1
Peter Langtoft,John Lacy,BLCottJulAV,1
Peter Langtoft,Langtoft,BodFair24;CollArmsAr14,2
Peter Langtoft,Peter Langtoft,OxfAllS39;CULGg11;BodFair24;CollArmsAr14;InnerTem5117;BLHar114;CollArmsAr61;BLRoy20Aii;BNfr12154;BLCottJulAV;BLRoy20Axi,11
Peter Langtoft,Robert Mannyng,BLCottJulAV;OxfAllS39;BNfr12154;CULGg11;BLRoy20Axi;InnerTem5117;BLHar114,7
Peter Langtoft,Robert of Brunne,InnerTem5117,1
Peter Langtoft,Unknown,OxfAllS39;CULGg11;BodFair24;CollArmsAr14;InnerTem5117;BLHar114;CollArmsAr61;BLRoy20Aii;BNfr12154;BLCottJulAV;BLRoy20Axi;BLHar53,12
Philip the Chancelor,Hendyng,Bod410;Lincoln44;WorcF19;EDU82;BodLauMis213;BodRawC670;CamGon364,7
Philip the Chancelor,Seneca,Bod410;Lincoln44;WorcF19;BodLauMis213;BodRawC670;Spalding;CamGon364,7
Philip the Chancelor,Unknown,Lincoln44;Bod410;WorcF19;EDU82;BodLauMis213;BodRawC670;Spalding;CamGon364,8
Piers of Fulham,Aesop,CamTCC599,1
Piers of Fulham,Benedict Burgh,BodRawC86,1
Piers of Fulham,Geoffrey Chaucer,BodRawC86;CamTCC599,2
Piers of Fulham,George Ashby,CamTCC599,1
Piers of Fulham,Gilbert Banester,BodRawC86,1
Piers of Fulham,John Gower,BodRawC86,1
Piers of Fulham,John Lydgate,BodRawC86;CamTCC599,2
Piers of Fulham,Queen Elizabeth of York,BodRawC86,1
Piers of Fulham,Roos Roos,CamTCC599,1
Piers of Fulham,Unknown,BodJam43;BodRawC86;CamTCC599;CULLl414,4
Piers of Fulham,William Langland,CULLl414,1
Prudentius,Unknown,BLHar2409,1
Queen Elizabeth of York,Geoffrey Chaucer,BodRawC86,1
Queen Elizabeth of York,Gilbert Banester,BodRawC86,1
Queen Elizabeth of York,John Lydgate,BodRawC86,1
Queen Elizabeth of York,Unknown,BodRawC86,1
R. Stokys,John Lydgate,NLS1931;BLAdd29729;OxfCCC203;BLRoy2D.xxxvii,4
R. Stokys,Unknown,NLS1931;BLAdd29729,2
Ranulph Higden,John Trevisa,CamStJohn204;BLSto65;AbeUL21;BLAdd24194;BLCottTibDVII;Schoyen194;GULHun83;HunHM28561;BLHar1900,9
Ranulph Higden,Ovid,CamStJohn204;BLSto65;AbeUL21;BLAdd24194;BLCottTibDVII;Schoyen194;GULHun83;BLHar1900,8
Ranulph Higden,Ranulph Higden,CamStJohn204;BLSto65;AbeUL21;BLAdd24194;BLCottTibDVII;Schoyen194;GULHun83;HunHM28561;BLHar1900,9
Ranulph Higden,Unknown,AbeUL21;HunHM28561;CamStJohn204;GULHun83,4
Ranulph Higden,Virgil,CamStJohn204;BLSto65;AbeUL21;BLAdd24194;BLCottTibDVII;Schoyen194;HunHM28561;BLHar1900,8
Reginald,Unknown,BodLauMis413;Mazar1716;BLRoy5Fvii;BLHar153,4
Reginald Pecock,Benedict Burgh,CULHh412,1
Reginald Pecock,Geoffrey Chaucer,TCD516,1
Reginald Pecock,John Gower,OxfBal354,1
Reginald Pecock,John Lydgate,OxfBal354;TCD516;CULHh412,3
Reginald Pecock,John Page,OxfBal354,1
Reginald Pecock,Merlin,TCD516,1
Reginald Pecock,Sir John Fortescue,OxfBal354,1
Reginald Pecock,Thomas More,OxfBal354,1
Reginald Pecock,Unknown,BodLye34;CULHh412;BLEge2788;TCD516;CopenThott110;Wellcome41;BLSl3160;BodEngPoetb5;OxfBal354,9
Reginald Pecock,William Dunbar,OxfBal354,1
"Richard Beauchamp, earl of Warwick",Geoffrey Chaucer,BLAdd16165,1
"Richard Beauchamp, earl of Warwick",John Lydgate,BLAdd16165,1
"Richard Beauchamp, earl of Warwick",John Shirley,BLAdd16165,1
"Richard Beauchamp, earl of Warwick",Unknown,BLAdd16165,1
Richard Carpenter,George Ripley,Wellcome519;BLSl3747;BodAsh759;BodAsh1480;CamTCC1120;BodAsh1416;BLSl1098;BosHistSoc,8
Richard Carpenter,Pearce the Black Monk,BodAsh1490;Wellcome519;BLSl3747;BodAsh759;BodAsh1480;BLSl1098;BodAsh1486;BosHistSoc,8
Richard Carpenter,Thomas Norton,BodAsh1441;BodAsh1490;BodeMus63;BodAsh1478;BosHistSoc,5
Richard Carpenter,Unknown,BodAsh1441;BLHar2407;BodAsh1442;YaleBeiMel41;BLSl3747;BodAsh759;HunHM30313;EDCPRS;CamFitz276;BodAsh1416;BLSl1098;BosHistSoc,12
Richard Hatfield,Gawin Douglas,CamMagPep2553,1
Richard Hatfield,"James I, king of Scotland",CamMagPep2553,1
Richard Hatfield,James Inglis,CamMagPep2553,1
Richard Hatfield,Richard Hatfield,BLAdd17492,1
Richard Hatfield,Robert Henryson,CamMagPep2553,1
Richard Hatfield,Thomas Hoccleve,BLAdd17492,1
Richard Hatfield,Unknown,BLAdd17492;CamMagPep2553,2
Richard Hatfield,Walter Kennedy,CamMagPep2553,1
Richard Hatfield,William Dunbar,CamMagPep2553,1
Richard Kaye,Richard Kaye,OxfCCCGlanv,1
Richard Lavynham,Thomas Lavynham,BLHar211;DrWilliamsAnc3;Norwich158926;BodLauMis23;SocAnt687;CamTCC305;BLHar2383;LeedsBro501;BLHar1197;CULFf631;BLRoy8Ci,11
Richard Lavynham,Unknown,BLHar211;BLHar1197;LeedsBro501;BodLauMis23;BodDou60,5
Richard Maydestone,Albertus Magnus,BodEngPoeta1,1
Richard Maydestone,Bernard of Clairvaux,BodEngPoeta1,1
Richard Maydestone,Cato,BodEngPoeta1,1
Richard Maydestone,Edmund Rich Archibishop of Canterbury,BodEngPoeta1,1
Richard Maydestone,John Lydgate,Longleat30;NLS1931;HunHM142,3
Richard Maydestone,R. Stokys,NLS1931,1
Richard Maydestone,Richard Maydestone,BodEngPoete17,1
Richard Maydestone,Richard Rolle,BodRawA389;BodEngPoeta1,2
Richard Maydestone,Thomas Aquinas,BodEngPoeta1,1
Richard Maydestone,Unknown,BLAdd36523;BodDig102;BLAdd39574;CULDd11;BodEngPoeta1;BodDou141;BLHar3810;Longleat30;BLAdd10036;NLS1931;HunHM142;BLRoy17Cxvii;BodAsh61,13
Richard Rolle,Albertus Magnus,BodEngPoeta1,1
Richard Rolle,Bernard of Clairvaux,BLAdd22283;CULDd564;BodEngPoeta1,3
Richard Rolle,Cato,BLAdd22283;BodEngPoeta1,2
Richard Rolle,Edmund Rich Archibishop of Canterbury,Bod110;BodEngPoeta1;BodeMus232;BLSl2275;BLAdd22283,5
Richard Rolle,Geoffrey Chaucer,BLAdd36983,1
Richard Rolle,Guillaume Deguileville,BLAdd37049,1
Richard Rolle,John Lydgate,BLAdd36983,1
Richard Rolle,John de Gaytryge,BodDonC13;Lincoln91,2
Richard Rolle,Richard Lavynham,LeedsBro501;SocAnt687,2
Richard Rolle,Richard Maydestone,BodRawA389;BodDig18;NLWPork20;TCD156;BodDou141;BLRoy17Cxvii;RylandsEng51;BodEngPoeta1;BodRawC891;PhilUPEng1,10
Richard Rolle,Richard Rolle,BodRawA389;BodHat12;OxfUni64;CULLl18;Lincoln91;HerefordP19;SteGene3390;WestmSch3;CULDd564;Longleat29;BLEge3245;BodEngPoeta1;TCD155;BLAdd37049;BLAdd22283;BLRoy17Bxvii,16
Richard Rolle,Richard de Caistre,Lam853;Mazar514,2
Richard Rolle,Robert Grosseteste,BLAdd32578,1
Richard Rolle,Thomas Aquinas,BodEngPoeta1,1
Richard Rolle,Thomas Erceldoune of,Lincoln91,1
Richard Rolle,Thomas Hoccleve,BLAdd37049,1
Richard Rolle,Thomas Lavynham,LeedsBro501;SocAnt687,2
Richard Rolle,Unknown,BodRawA389;CULDd1189;CollArmsAr57;BLSl1044;OxfUni97;OxfUni142;Bod110;CamTCC322;BLAdd37787;CamStJohn137;BodLauMis210;CULDd564;BLHar4196;CamStJohn80;BodEngPoeta1;BodLauMis601;TCD155;BLAdd22283;BLAru140;Lam260;SionArcL402E25;Bod423;BodLauMis486;BodDou141;PierpontM818;BLAdd36983;HerefordP19;SteGene3390;BodAsh41;BodRawC285;BLEge3245;BLRoy17Cxvii;BLAdd25013;BLLan455;BLRoy17Bxvii;BeeleighRolle;HunHM128;HunHM130;BlCottGalEIX;HunHM127;Mazar514;PhilUPEng1;BodDonC13;Lincoln91;TCD69;WestmSch3;CULAdd3042;CamGon669;BodRawPoe175;BodRawD913;BLSl2275;HunHM139;BLAdd37790;TokyoTak66;BodHat12;CamTCC1053;TCD158;LeedsBro501;TCD157;Lam853;Lam491;BodDig18;HunEL34B7;Longleat29;BodDou126;BLCottTibEVII;BLAdd37049,67
Richard Rolle,William Langland,PierpontM818;CamGon669;BodEngPoeta1,3
Richard Rolle,William Lichfield,Lam853,1
Richard Rolle,William of Nassington,Lincoln91;BLAdd33995,2
Richard Sellyng,Benedict Burgh,BLHar7333,1
Richard Sellyng,Geoffrey Chaucer,BLHar7333,1
Richard Sellyng,Halsham,BLHar7333,1
Richard Sellyng,Impingham,BLHar7333,1
Richard Sellyng,John Gower,BLHar7333,1
Richard Sellyng,John Lydgate,BLHar7333,1
Richard Sellyng,Laurence Calot,BLHar7333,1
Richard Sellyng,Thomas Hoccleve,BLHar7333,1
Richard Sellyng,Unknown,BLHar7333,1
Richard Smert,Richard Smert,BLAdd5665,1
Richard Smert,Unknown,BLAdd5665,1
Richard de Caistre,Edmund Rich Archibishop of Canterbury,BodAsh751,1
Richard de Caistre,Geoffrey Chaucer,BodLatMisC66,1
Richard de Caistre,Humfrey Newton,BodLatMisC66,1
Richard de Caistre,John Lydgate,Longleat30;BodLatLitE47;TokyoTak17;HunHM142,4
Richard de Caistre,Merlin,BodLatMisC66,1
Richard de Caistre,Richard Lavynham,CamTCC305,1
Richard de Caistre,Richard Maydestone,Longleat30;HunHM142,2
Richard de Caistre,Saint Benedict of Nursia,BLCottVesAXXV,1
Richard de Caistre,Sir John Fortescue,BodLatMisC66,1
Richard de Caistre,Thomas Lavynham,CamTCC305,1
Richard de Caistre,Unknown,BLCottVesAXXV;Mazar514;CamFitz40-1950;BodLatMisC66;Longleat30;BodRawlite3;YaleBei163;BodLatLitE47;HunHM142;Lam853;CULIi643;BLAru285,12
Richard de Caistre,William of Tours,BLAru285,1
Richardoune,Geoffrey Chaucer,BLAdd34360,1
Richardoune,Halsham,BLAdd34360,1
Richardoune,John Lydgate,BLAdd34360,1
Richardoune,Unknown,BLAdd34360,1
Robert Grosseteste,Albertus Magnus,BodEngPoeta1,1
Robert Grosseteste,Bernard of Clairvaux,BLAdd22283;BodEngPoeta1,2
Robert Grosseteste,Cato,BLAdd22283;BodEngPoeta1,2
Robert Grosseteste,Edmund Rich Archibishop of Canterbury,BLAdd22283;BodEngPoeta1,2
Robert Grosseteste,John Lydgate,BodAsh61,1
Robert Grosseteste,Richard Maydestone,BodEngPoeta1;BodAsh61,2
Robert Grosseteste,Richard Rolle,BLAdd22283;BodEngPoeta1,2
Robert Grosseteste,Robert of Brunne,BLAdd22283;BodEngPoeta1,2
Robert Grosseteste,Sir John Fortescue,BodAsh61,1
Robert Grosseteste,Thomas Aquinas,BodEngPoeta1,1
Robert Grosseteste,Unknown,BodEngPoeta1;BLAdd22283;BodAsh61,3
Robert Grosseteste,William Langland,BodEngPoeta1,1
Robert Henryson,Andrew Wintoun,CamMagPep2553,1
Robert Henryson,Ausonius,Banna,1
Robert Henryson,Christine de Pisan,Banna,1
Robert Henryson,Gawin Douglas,Banna;CamMagPep2553,2
Robert Henryson,Geoffrey Chaucer,Banna,1
Robert Henryson,Hendyng,NLS3473,1
Robert Henryson,"James I, king of Scotland",Banna;CamMagPep2553,2
Robert Henryson,James Inglis,Banna;CamMagPep2553,2
Robert Henryson,John Clerk,Banna,1
Robert Henryson,John Lydgate,Asloan;EDU205;CamMagPep2553;Banna,4
Robert Henryson,John Mersar,Banna,1
Robert Henryson,John Skelton,Banna,1
Robert Henryson,Lichtoun,Banna,1
Robert Henryson,Richard Hatfield,CamMagPep2553,1
Robert Henryson,Robert Henryson,Asloan;EDU205;CamMagPep2553;Banna,4
Robert Henryson,Sir Richard Holland,Asloan;Banna,2
Robert Henryson,Thomas Hoccleve,Banna,1
Robert Henryson,Thomas Wyatt,Banna,1
Robert Henryson,Unknown,Banna;CamStJohn235;EDU205;CamMagPep2553;Asloan;NLS3473;ESRORH13,7
Robert Henryson,Walter Kennedy,Asloan;CamMagPep2553;Banna,3
Robert Henryson,William Dunbar,Banna;EDU205;CamMagPep2553;Asloan;NLS18514,5
Robert Henryson,William Stewart,Banna;CamMagPep2553,2
Robert Henryson,William of Tours,Asloan,1
Robert Mannyng,Hendyng,CULGg11,1
Robert Mannyng,John Lacy,BLCottJulAV,1
Robert Mannyng,Peter Langtoft,BLCottJulAV;OxfAllS39;BNfr12154;CULGg11;BLRoy20Axi;InnerTem5117;BLHar114,7
Robert Mannyng,Robert Mannyng,InnerTem5117,1
Robert Mannyng,Robert of Brunne,InnerTem5117,1
Robert Mannyng,Unknown,BLCottJulAV;OxfAllS39;BNfr12154;CULGg11;BLRoy20Axi;InnerTem5117;BLHar114,7
Robert of Brunne,Albertus Magnus,BodEngPoeta1,1
Robert of Brunne,Bernard of Clairvaux,BLAdd22283;BodEngPoeta1,2
Robert of Brunne,Cato,BLAdd22283;BodEngPoeta1,2
Robert of Brunne,Edmund Rich Archibishop of Canterbury,BLAdd22283;BodEngPoeta1,2
Robert of Brunne,Geoffrey Chaucer,BLAdd36983,1
Robert of Brunne,John Lydgate,BodRawD913;BLAdd36983,2
Robert of Brunne,Peter Langtoft,InnerTem5117,1
Robert of Brunne,Richard Lavynham,CamTCC305,1
Robert of Brunne,Richard Maydestone,BodEngPoeta1,1
Robert of Brunne,Richard Rolle,BodRawD913;BLAdd22283;BLAdd36983;BodEngPoeta1,4
Robert of Brunne,Richard de Caistre,CamTCC305,1
Robert of Brunne,Robert Mannyng,InnerTem5117,1
Robert of Brunne,Robert of Brunne,Folger420312;Bod415;BLHar1701,3
Robert of Brunne,Thomas Aquinas,BodEngPoeta1,1
Robert of Brunne,Thomas Lavynham,CamTCC305,1
Robert of Brunne,Unknown,BLHar1701;BLAdd36983;InnerTem5117;CULIi49;Lam559;BodEngPoeta1;BodRawD913;BLHar2338;BLAdd22283,9
Robert of Brunne,William Langland,BodEngPoeta1,1
Robert of Gloucester,Benedict Burgh,CULEe431,1
Robert of Gloucester,John Russell,BLSl2027,1
Robert of Gloucester,Unknown,CamMagPep2014;CollArmsAr58;BodDig205;UnivLon278;BLCottCalAXI;BLAdd19677,6
Robert of Gloucester,William Langland,BLCottCalAXI,1
Roger North,Unknown,HunEL26C9,1
Roos Roos,Aesop,CamTCC599,1
Roos Roos,Christine de Pisan,CULFf16;BodFair16,2
Roos Roos,Geoffrey Chaucer,CamTCC599;BodFair16;CULFf16;Longleat258;BLAdd17492,5
Roos Roos,John Gower,CULFf16,1
Roos Roos,John Lydgate,CULFf16;BLHar372;CamTCC599;BodFair16,4
Roos Roos,Richard Hatfield,Longleat258;BLAdd17492,2
Roos Roos,Thomas Hoccleve,CULFf16;BLAdd17492;BodFair16,3
Roos Roos,Unknown,CamTCC599;BLAdd17492;BodFair16;CULFf16;BLHar372,5
Roos Roos,William de la Pole,BodFair16,1
Rotheley,Geoffrey Chaucer,HunEL26C9,1
Rotheley,Roger North,HunEL26C9,1
Rotheley,Unknown,HunEL26C9,1
Saint Anselm of Canterbury,Augustine,NLS18721,1
Saint Anselm of Canterbury,Bernard of Clairvaux,NLS18721,1
Saint Anselm of Canterbury,Hendyng,NLS18721,1
Saint Anselm of Canterbury,John Grimestone,NLS18721,1
Saint Anselm of Canterbury,Saint Jerome,NLS18721,1
Saint Anselm of Canterbury,Unknown,NLS18721,1
Saint Benedict of Nursia,Unknown,BLCottVesAXXV,1
Saint Gregory,John Lydgate,BlCottCalAII,1
Saint Gregory,Thomas Chestre,BlCottCalAII,1
Saint Gregory,Unknown,BlCottCalAII,1
Saint Jerome,Augustine,NLS18721,1
Saint Jerome,Hendyng,NLS18721,1
Saint Jerome,John Grimestone,NLS18721,1
Saint Jerome,Unknown,NLS18721,1
Seneca,Hendyng,Lincoln44;CamGon71;Bod410;WorcF19;VaticanOtto;BodLauMis213;BodRawC670;CamGon364,8
Seneca,Unknown,Lincoln44;BLHar7322;CamGon71;Bod410;Bod187;VaticanOtto;WorcF19;BodLauMis213;BodLauMis568;BodRawC670;Spalding,11
Sheringham,Anthony Wydeville (earl Rivers),BLAdd5465,1
Sheringham,Benedict Burgh,CamJes56;BLAdd29729;CULHh412;BodRawPoe32,4
Sheringham,Geoffrey Chaucer,BodHat73;HunHM140;BodRawPoe32,3
Sheringham,Gilbert Banastar,BLAdd5465,1
Sheringham,John Gower,BLAdd29729,1
Sheringham,John Lydgate,BLHar5396;CULHh412;BlCottCalAII;BLAdd29729;BLHar2255;BodLauMis683;CamJes56;CULKk16;HunHM140;OxfStJohn56;BodHat73;BodLauMis598;BodRawPoe32;BLAdd5465,14
Sheringham,John Skelton,BLAdd29729;BLAdd5465,2
Sheringham,Merlin,BodRawPoe32,1
Sheringham,R. Stokys,BLAdd29729,1
Sheringham,Reginald Pecock,CULHh412,1
Sheringham,Saint Gregory,BlCottCalAII,1
Sheringham,Sheringham,BLAdd5465,1
Sheringham,Thomas Chestre,BlCottCalAII,1
Sheringham,Unknown,BLHar5396;CULHh412;BlCottCalAII;BLAdd29729;BLHar2255;BodLauMis683;CamJes56;CULKk16;HunHM140;OxfStJohn56;BodHat73;BodLauMis598;BodRawPoe32;BLAdd5465,14
Sir John Fortescue,Geoffrey Chaucer,BodLatMisC66,1
Sir John Fortescue,Humfrey Newton,BodLatMisC66,1
Sir John Fortescue,John Gower,OxfBal354,1
Sir John Fortescue,John Lydgate,OxfBal354,1
Sir John Fortescue,John Skelton,BLLan762,1
Sir John Fortescue,Merlin,BodLatMisC66,1
Sir John Fortescue,Richard Maydestone,BodAsh61,1
Sir John Fortescue,Thomas Erceldoune of,BLAdd6702;BLLan762,2
Sir John Fortescue,Unknown,CULHh26;BLLan762;BodAsh61;Lam306;CamTCC1157;BodLatMisC66;OxfBal354,7
Sir Richard Holland,Ausonius,Banna,1
Sir Richard Holland,Christine de Pisan,Banna,1
Sir Richard Holland,Gawin Douglas,Banna,1
Sir Richard Holland,Geoffrey Chaucer,Banna,1
Sir Richard Holland,"James I, king of Scotland",Banna,1
Sir Richard Holland,James Inglis,Banna,1
Sir Richard Holland,John Clerk,Banna,1
Sir Richard Holland,John Lydgate,Asloan;Banna,2
Sir Richard Holland,John Mersar,Banna,1
Sir Richard Holland,John Skelton,Banna,1
Sir Richard Holland,Lichtoun,Banna,1
Sir Richard Holland,Robert Henryson,Asloan;Banna,2
Sir Richard Holland,Thomas Hoccleve,Banna,1
Sir Richard Holland,Thomas Wyatt,Banna,1
Sir Richard Holland,Unknown,Asloan;Banna,2
Sir Richard Holland,Walter Kennedy,Asloan;Banna,2
Sir Richard Holland,William Dunbar,Asloan;Banna,2
Sir Richard Holland,William Stewart,Banna,1
Sir Richard Holland,William of Tours,Asloan,1
Sir Thomas Phelipps,Anthony Wydeville (earl Rivers),BLAdd5465,1
Sir Thomas Phelipps,Edmund Turges,BLAdd5465,1
Sir Thomas Phelipps,Gilbert Banastar,BLAdd5465,1
Sir Thomas Phelipps,John Lydgate,BLAdd5465,1
Sir Thomas Phelipps,John Skelton,BLAdd5465,1
Sir Thomas Phelipps,Sheringham,BLAdd5465,1
Sir Thomas Phelipps,Unknown,BLAdd5465,1
Stephen Batman,Unknown,CamMagPep2498,1
Stephen Hawes,John Skelton,BodRawC813,1
Stephen Hawes,Unknown,GULHun230;BodRawC813,2
Stephen Hawes,Wyllughby,GULHun230,1
Stephen Scrope,Benedict Burgh,PierpontM775,1
Stephen Scrope,John Lydgate,PierpontM775,1
Stephen Scrope,Unknown,PierpontM775;Longleat253,2
T. Roos,Unknown,BLAdd17012,1
Thomas Aquinas,Albertus Magnus,BodEngPoeta1,1
Thomas Aquinas,Bernard of Clairvaux,BodEngPoeta1,1
Thomas Aquinas,Cato,BodEngPoeta1,1
Thomas Aquinas,Edmund Rich Archibishop of Canterbury,BodEngPoeta1,1
Thomas Aquinas,Richard Rolle,BodEngPoeta1,1
Thomas Aquinas,Thomas Aquinas,BodEngPoeta1,1
Thomas Aquinas,Unknown,BodEngPoeta1,1
Thomas Assheldon,Unknown,NLWPen50,1
Thomas Brampton,Bernard of Clairvaux,BLRoy17Axxvii,1
Thomas Brampton,Geoffrey Chaucer,CamTCC600,1
Thomas Brampton,John Lydgate,CamTCC600,1
Thomas Brampton,Unknown,CamMagPep1584;BLHar1704;CULFf238;BLRoy17Axxvii,4
Thomas Brinton,Thomas Brinton,BLHar3760,1
Thomas Brinton,Unknown,CULIi38,1
Thomas Chestre,John Lydgate,BlCottCalAII,1
Thomas Chestre,Unknown,BlCottCalAII,1
Thomas Erceldoune of,Geoffrey Chaucer,BLSl2578,1
Thomas Erceldoune of,John Skelton,BLLan762,1
Thomas Erceldoune of,Merlin,BLSl2578,1
Thomas Erceldoune of,Richard Rolle,Lincoln91,1
Thomas Erceldoune of,Unknown,BodHat56;BLLan762;Lincoln91;BLHar559;BLAru57;CULFf548;BLSl2578;BodAsh1386,8
Thomas Erceldoune of,William of Nassington,Lincoln91,1
Thomas Hoccleve,Ausonius,Banna;CamTCC595,2
Thomas Hoccleve,Benedict Burgh,BLAdd34193;BLHar172;BLAru59;BLHar116;CamFitzMc182;BLHar7333;BLHar4826,7
Thomas Hoccleve,Boethius,SocAnt134;PhilRos108330,2
Thomas Hoccleve,Christine de Pisan,CamTCC600;Bod638;BodFair16;CULFf16;DULCosVii13;Banna;BodTan346;BodArcSelB24;BodDig181;HunHM744,10
Thomas Hoccleve,Gawin Douglas,Banna,1
Thomas Hoccleve,Geoffrey Chaucer,CamTCC600;BodFair16;CovAcc3251;CamTCC595;MelSLV096G94;HunEL26A13;BLHar372;Bod638;CULFf16;BLHar7333;DULCosVii13;Banna;BodTan346;BodArcSelB24;CULKk13;BodDig181,16
Thomas Hoccleve,Guillaume Deguileville,BLAdd34193;Bod770;BLEge615;NYPLSpenc19;OxfUni181;CULKk17;MelSLV096G94;CamGon124;HatCP270;BLAdd37049;OxfCCC237,11
Thomas Hoccleve,Halsham,BLHar7333;HunEL26A13,2
Thomas Hoccleve,Impingham,BLHar7333,1
Thomas Hoccleve,"James I, king of Scotland",Banna,1
Thomas Hoccleve,James Inglis,Banna,1
Thomas Hoccleve,John Gower,BLHar7333;SocAnt134,2
Thomas Hoccleve,John Lydgate,CamTCC601;CamTCC600;Bod221;BodFair16;BLSl1825;BLAdd18632;CovAcc3251;BLHar4826;BLAru59;BodSelSup53;HunEL26A13;BLHar372;OxfCCC237;SocAnt134;CamTCC602;BLHar116;CamFitzMc182;CULFf16;BLHar7333;BLSl1212;Banna;CULKk13;BodRawD913;BodDig181;YaleBei493;BodLauMis735,26
Thomas Hoccleve,John Mandeville,CovAcc3251,1
Thomas Hoccleve,John Mersar,Banna,1
Thomas Hoccleve,John Skelton,Banna,1
Thomas Hoccleve,John Walton,SocAnt134;PhilRos108330,2
Thomas Hoccleve,Laurence Calot,BLHar7333,1
Thomas Hoccleve,Lichtoun,Banna,1
Thomas Hoccleve,Merlin,CamTCC595,1
Thomas Hoccleve,Nicholas Wikes,BLRoy17Dxviii,1
Thomas Hoccleve,Palladius,BLHar116,1
Thomas Hoccleve,Peter Idley,BLHar172,1
Thomas Hoccleve,Richard Hatfield,BLAdd17492,1
Thomas Hoccleve,Richard Rolle,BodRawD913;BLAdd37049,2
Thomas Hoccleve,Robert Henryson,Banna,1
Thomas Hoccleve,Robert of Brunne,BodRawD913,1
Thomas Hoccleve,Roos Roos,BLHar372,1
Thomas Hoccleve,Thomas Brampton,CamTCC600,1
Thomas Hoccleve,Thomas Hoccleve,BLAdd34193;Bod221;BodDig185;BodFair16;CovAcc3251;CULHh411;CamTCC595;BLEge615;OxfUni181;BLRoy17Dvi;CULKk17;MelSLV096G94;CamGon124;HatCP270;BodSelSup53;BLAdd17492;HunHM744;OxfCCC237;BodEngPoetd4;BLAdd37049;Bod770;BLRoy17Dxviii;NYPLSpenc19;DULCosViii9;BodArcSelB24;YaleBei493;HunHM111;BodLauMis735,28
Thomas Hoccleve,Thomas More,BLSl1825,1
Thomas Hoccleve,Unknown,BLAdd34193;CamTCC600;BLRoy8Axxi;BodFair16;BLSl1825;CamTCC595;BodSelSup53;BLAdd17492;Bod638;BLHar116;CULFf16;BLSl1212;Banna;DULCosViii9;BodTan346;BodRawD913;NLS19111;BodDig181;HunHM111;HunHM135;BLAdd18632;CovAcc3251;BLHar4826;CULHh411;BLRoy17Dvi;MelSLV096G94;HunEL26A13;BLHar372;HunHM744;OxfCCC237;SocAnt134;CamTCC602;CamFitzMc182;BLHar7333;BLRoy17Dxviii;BodArcSelB24;BLAdd37049;BodLauMis735,38
Thomas Hoccleve,W. Coullicke,CamFitzMc182,1
Thomas Hoccleve,Walter Kennedy,Banna,1
Thomas Hoccleve,William Dunbar,Banna,1
Thomas Hoccleve,William de la Pole,BodFair16,1
Thomas Howard,Geoffrey Chaucer,BLAdd17492,1
Thomas Howard,Richard Hatfield,BLAdd17492,1
Thomas Howard,Roos Roos,BLAdd17492,1
Thomas Howard,Thomas Hoccleve,BLAdd17492,1
Thomas Howard,Unknown,BLAdd17492,1
Thomas Lavynham,Unknown,LeedsBro501;BodLauMis23;BLHar1197;BLHar211,4
Thomas More,John Gower,OxfBal354,1
Thomas More,John Lydgate,OxfBal354,1
Thomas More,John Page,OxfBal354,1
Thomas More,Sir John Fortescue,OxfBal354,1
Thomas More,Thomas More,OxfBal354,1
Thomas More,Unknown,BLSl1825;OxfBal354,2
Thomas More,William Dunbar,OxfBal354,1
Thomas Norton,George Ripley,BLSl2036;BosHistSoc,2
Thomas Norton,John Lydgate,BodAsh57,1
Thomas Norton,Thomas Norton,BodAsh1479,1
Thomas Norton,Unknown,LincInnH90;BosHistSoc,2
Thomas Wyatt,Anthony Wydeville (earl Rivers),BLAdd31922,1
Thomas Wyatt,Ausonius,Banna,1
Thomas Wyatt,Christine de Pisan,Banna,1
Thomas Wyatt,Gawin Douglas,Banna,1
Thomas Wyatt,Geoffrey Chaucer,Banna;BLAdd17492,2
Thomas Wyatt,Henry VIII,BLAdd31922,1
Thomas Wyatt,"James I, king of Scotland",Banna,1
Thomas Wyatt,James Inglis,Banna,1
Thomas Wyatt,John Clerk,Banna,1
Thomas Wyatt,John Gower,CULDd819,1
Thomas Wyatt,John Lydgate,Banna,1
Thomas Wyatt,John Mersar,Banna,1
Thomas Wyatt,John Skelton,Banna,1
Thomas Wyatt,Lichtoun,Banna,1
Thomas Wyatt,Peter Idley,TCD160,1
Thomas Wyatt,Richard Hatfield,BLAdd17492,1
Thomas Wyatt,Robert Henryson,Banna,1
Thomas Wyatt,Roos Roos,BLAdd17492,1
Thomas Wyatt,Thomas Hoccleve,Banna;BLAdd17492,2
Thomas Wyatt,Thomas Howard,BLAdd17492,1
Thomas Wyatt,Thomas Wyatt,BLAdd17492,1
Thomas Wyatt,Unknown,BLAdd31922;Banna;TCD160;BLAdd18752;BLAdd17492,5
Thomas Wyatt,Walter Kennedy,Banna,1
Thomas Wyatt,William Cornish,BLAdd31922,1
Thomas Wyatt,William Dunbar,Banna,1
